record_id,td_sim_0,td_sim_1,record_atd
28792,241.0,,241.0
28794,,119.0,119.0
28806,12068.0,,12068.0
28808,,11965.0,11965.0
28849,2469.0,,2469.0
28851,,2335.0,2335.0
28866,7448.0,,7448.0
28868,,7448.0,7448.0
28895,639.0,,639.0
28897,,397.0,397.0
29254,243.0,,243.0
29256,,127.0,127.0
29357,189.0,,189.0
29359,,75.0,75.0
29432,3175.0,,3175.0
29434,,2679.0,2679.0
29514,8299.0,,8299.0
29516,1972.0,7680.0,4826.0
29518,,1249.0,1249.0
29559,606.0,,606.0
29561,,378.0,378.0
29622,325.0,,325.0
29624,,163.0,163.0
29664,1835.0,,1835.0
29666,,1851.0,1851.0
29668,194.0,,194.0
29670,,73.0,73.0
29688,1755.0,,1755.0
29690,,1728.0,1728.0
29719,1179.0,,1179.0
29721,,1300.0,1300.0
29916,5691.0,,5691.0
29918,,5616.0,5616.0
29921,7464.0,,7464.0
29923,,7363.0,7363.0
30056,3694.0,,3694.0
30058,,3679.0,3679.0
30070,10961.0,,10961.0
30072,,10943.0,10943.0
30148,3386.0,,3386.0
30150,,3282.0,3282.0
30380,5885.0,,5885.0
30382,,5737.0,5737.0
30387,9483.0,,9483.0
30389,,9145.0,9145.0
30419,2122.0,,2122.0
30421,,2048.0,2048.0
30446,385.0,,385.0
30448,,277.0,277.0
30590,11671.0,,11671.0
30592,,11703.0,11703.0
30599,244.0,,244.0
30601,,125.0,125.0
30665,2887.0,,2887.0
30667,,2800.0,2800.0
30684,666.0,,666.0
30686,,60.0,60.0
30694,1146.0,,1146.0
30696,,1000.0,1000.0
30784,13555.0,,13555.0
30786,,13142.0,13142.0
30928,4457.0,,4457.0
30930,,4446.0,4446.0
30988,9730.0,,9730.0
30990,,9705.0,9705.0
30995,600.0,,600.0
30997,,449.0,449.0
31022,9015.0,,9015.0
31024,,8954.0,8954.0
31118,10571.0,,10571.0
31120,,10038.0,10038.0
31250,203.0,,203.0
31252,,82.0,82.0
31283,2836.0,,2836.0
31285,,2747.0,2747.0
31313,150.0,,150.0
31315,,198.0,198.0
31378,5728.0,,5728.0
31380,,5307.0,5307.0
31453,3309.0,,3309.0
31455,,3203.0,3203.0
31464,9410.0,,9410.0
31466,,9287.0,9287.0
31494,354.0,,354.0
31496,,236.0,236.0
31508,1660.0,,1660.0
31510,,1501.0,1501.0
31538,486.0,,486.0
31540,,382.0,382.0
31554,350.0,,350.0
31556,,215.0,215.0
31585,1514.0,,1514.0
31587,,1415.0,1415.0
31616,1129.0,,1129.0
31618,,825.0,825.0
31666,562.0,,562.0
31668,,447.0,447.0
31757,390.0,,390.0
31759,,227.0,227.0
31761,4738.0,,4738.0
31763,,5000.0,5000.0
31802,1695.0,,1695.0
31804,,1472.0,1472.0
31855,12474.0,,12474.0
31857,802.0,11998.0,6400.0
31859,,664.0,664.0
31963,469.0,,469.0
31965,,65.0,65.0
31988,3216.0,,3216.0
31990,,3017.0,3017.0
32010,4249.0,,4249.0
32012,,3689.0,3689.0
32040,6051.0,,6051.0
32042,,5644.0,5644.0
32053,261.0,,261.0
32055,,129.0,129.0
32083,8573.0,,8573.0
32085,,8373.0,8373.0
32102,2548.0,,2548.0
32104,,2397.0,2397.0
32311,525.0,,525.0
32313,,442.0,442.0
32318,3945.0,,3945.0
32320,,3926.0,3926.0
32370,735.0,,735.0
32372,,700.0,700.0
32469,1488.0,,1488.0
32471,,1432.0,1432.0
32574,305.0,,305.0
32576,,205.0,205.0
32594,8702.0,,8702.0
32596,,8815.0,8815.0
32682,11558.0,,11558.0
32684,,11356.0,11356.0
32730,198.0,,198.0
32732,,68.0,68.0
32742,17449.0,,17449.0
32744,,17705.0,17705.0
32762,587.0,,587.0
32764,,346.0,346.0
32955,265.0,,265.0
32957,,144.0,144.0
33019,15763.0,,15763.0
33021,,16481.0,16481.0
33123,2323.0,,2323.0
33125,,2641.0,2641.0
33143,209.0,,209.0
33145,,87.0,87.0
33322,568.0,,568.0
33324,,38.0,38.0
33370,1208.0,,1208.0
33372,,1051.0,1051.0
33380,360.0,,360.0
33382,,272.0,272.0
33427,5337.0,,5337.0
33429,,5017.0,5017.0
33560,10338.0,,10338.0
