record_id,td_sim_0,td_sim_1,record_atd
23140,,1508.0,1508.0
23160,590.0,,590.0
23162,,399.0,399.0
23177,9247.0,,9247.0
23179,,9134.0,9134.0
23184,392.0,,392.0
23186,,277.0,277.0
23231,2872.0,,2872.0
23233,,2795.0,2795.0
23240,327.0,,327.0
23242,,129.0,129.0
23243,274.0,,274.0
23245,,145.0,145.0
23262,24221.0,,24221.0
23264,,23606.0,23606.0
23265,190.0,,190.0
23267,,50.0,50.0
23309,4374.0,,4374.0
23311,,3630.0,3630.0
23375,7823.0,,7823.0
23377,,8245.0,8245.0
23412,479.0,,479.0
23414,,363.0,363.0
23509,2586.0,,2586.0
23511,,2421.0,2421.0
23512,1912.0,,1912.0
23514,,1831.0,1831.0
23652,1532.0,,1532.0
23654,,1358.0,1358.0
23655,2297.0,,2297.0
23657,,2107.0,2107.0
23825,28487.0,,28487.0
23827,,28605.0,28605.0
23921,3263.0,,3263.0
23923,,3073.0,3073.0
24004,218.0,,218.0
24006,,43.0,43.0
24019,180.0,,180.0
24021,,138.0,138.0
24172,1430.0,,1430.0
24174,,1307.0,1307.0
24221,222.0,,222.0
24223,,82.0,82.0
24234,2039.0,,2039.0
24236,,1959.0,1959.0
24388,5495.0,,5495.0
24390,,6019.0,6019.0
24497,21409.0,,21409.0
24499,,21412.0,21412.0
24522,3250.0,,3250.0
24524,,2821.0,2821.0
24530,3519.0,,3519.0
24532,,3338.0,3338.0
24571,1911.0,,1911.0
24573,,1829.0,1829.0
24592,4335.0,,4335.0
24594,,4128.0,4128.0
24665,1472.0,,1472.0
24667,,973.0,973.0
24736,1310.0,,1310.0
24738,,1107.0,1107.0
24780,1137.0,,1137.0
24782,,941.0,941.0
24791,1774.0,,1774.0
24793,,1736.0,1736.0
25033,149.0,,149.0
25035,,173.0,173.0
25184,1700.0,,1700.0
25186,,1378.0,1378.0
25229,5735.0,,5735.0
25231,,5693.0,5693.0
25285,1410.0,,1410.0
25287,,1237.0,1237.0
25413,5336.0,,5336.0
25415,,5022.0,5022.0
25425,4562.0,,4562.0
25427,,4377.0,4377.0
25436,1284.0,,1284.0
25438,,1108.0,1108.0
25566,4377.0,,4377.0
25568,6747.0,4514.0,5630.5
25570,,6621.0,6621.0
25606,472.0,,472.0
25608,,13.0,13.0
25616,255.0,,255.0
25618,,139.0,139.0
25691,509.0,,509.0
25693,,386.0,386.0
25804,225.0,,225.0
25806,,41.0,41.0
25878,4325.0,,4325.0
25880,3815.0,4762.0,4288.5
25882,,3625.0,3625.0
25885,512.0,,512.0
25887,,374.0,374.0
25998,361.0,,361.0
26000,,209.0,209.0
26042,2249.0,,2249.0
26044,,2392.0,2392.0
26097,478.0,,478.0
26099,,346.0,346.0
26197,13614.0,,13614.0
26199,,12214.0,12214.0
26219,673.0,,673.0
26221,,514.0,514.0
26269,2904.0,,2904.0
26271,,3156.0,3156.0
26302,5843.0,,5843.0
26304,,5324.0,5324.0
26375,36315.0,,36315.0
26377,,36058.0,36058.0
26421,206.0,,206.0
26423,,64.0,64.0
26446,5422.0,,5422.0
26448,,5420.0,5420.0
26493,13236.0,,13236.0
26495,,13373.0,13373.0
26504,883.0,,883.0
26506,156.0,781.0,468.5
26508,,204.0,204.0
26515,308.0,,308.0
26517,,161.0,161.0
26554,310.0,,310.0
26556,,272.0,272.0
26694,672.0,,672.0
26696,,521.0,521.0
26781,17098.0,,17098.0
26783,,16061.0,16061.0
26954,9298.0,,9298.0
26956,,10128.0,10128.0
26973,250.0,,250.0
26975,,91.0,91.0
27186,10267.0,,10267.0
27188,,10235.0,10235.0
27192,492.0,,492.0
27194,,334.0,334.0
27308,309.0,,309.0
27310,,223.0,223.0
27378,1642.0,,1642.0
27380,,1641.0,1641.0
27476,20036.0,,20036.0
27478,,20467.0,20467.0
27489,1900.0,,1900.0
27491,,1867.0,1867.0
27560,3308.0,,3308.0
27562,,2976.0,2976.0
27574,1035.0,,1035.0
27576,,821.0,821.0
27613,6221.0,,6221.0
27615,,5646.0,5646.0
27627,5126.0,,5126.0
27629,,4948.0,4948.0
27661,328.0,,328.0
27663,,190.0,190.0
27702,223.0,,223.0
27704,,77.0,77.0
27721,1073.0,,1073.0
27723,,863.0,863.0
27836,199.0,,199.0
27838,,60.0,60.0
28056,4785.0,,4785.0
28057,3888.0,,3888.0
28058,,4041.0,4041.0
28059,,3607.0,3607.0
28131,6840.0,,6840.0
28133,,7806.0,7806.0
28171,628.0,,628.0
28173,,24.0,24.0
28307,4447.0,,4447.0
28309,,4075.0,4075.0
28348,1029.0,,1029.0
28350,,831.0,831.0
28436,839.0,,839.0
28438,,686.0,686.0
28446,11177.0,,11177.0
28448,,9642.0,9642.0
28485,1530.0,,1530.0
28487,,1234.0,1234.0
28777,2389.0,,2389.0
28779,,2103.0,2103.0
28782,355.0,,355.0
28784,,9.0,9.0
28792,241.0,,241.0
28794,,39.0,39.0
28806,12068.0,,12068.0
28808,,12178.0,12178.0
28849,2469.0,,2469.0
28851,,2183.0,2183.0
28866,7448.0,,7448.0
28868,,7348.0,7348.0
28895,639.0,,639.0
28897,,430.0,430.0
29254,243.0,,243.0
29256,,109.0,109.0
29357,189.0,,189.0
29359,,57.0,57.0
29432,3175.0,,3175.0
29434,,3321.0,3321.0
29514,8299.0,,8299.0
29516,1972.0,8408.0,5190.0
29518,,1286.0,1286.0
29559,606.0,,606.0
29561,,427.0,427.0
29622,325.0,,325.0
29624,,130.0,130.0
29664,1835.0,,1835.0
29666,,1798.0,1798.0
29668,194.0,,194.0
29670,,48.0,48.0
29688,1755.0,,1755.0
29690,,1811.0,1811.0
29719,1179.0,,1179.0
29721,,1227.0,1227.0
29916,5691.0,,5691.0
29918,,5801.0,5801.0
29921,7464.0,,7464.0
29923,,7328.0,7328.0
30056,3694.0,,3694.0
30058,,3748.0,3748.0
30070,10961.0,,10961.0
30072,,10386.0,10386.0
30148,3386.0,,3386.0
30150,,3458.0,3458.0
30380,5885.0,,5885.0
30382,,5357.0,5357.0
30387,9483.0,,9483.0
30389,,9193.0,9193.0
30419,2122.0,,2122.0
30421,,1975.0,1975.0
30446,385.0,,385.0
30448,,275.0,275.0
30590,11671.0,,11671.0
30592,,11518.0,11518.0
30599,244.0,,244.0
30601,,33.0,33.0
30665,2887.0,,2887.0
30667,,2766.0,2766.0
30684,666.0,,666.0
30686,,467.0,467.0
30694,1146.0,,1146.0
30696,,982.0,982.0
30784,13555.0,,13555.0
30786,,13754.0,13754.0
30928,4457.0,,4457.0
30930,,4567.0,4567.0
30988,9730.0,,9730.0
30990,,10315.0,10315.0
30995,600.0,,600.0
30997,,414.0,414.0
31022,9015.0,,9015.0
31024,,8660.0,8660.0
31118,10571.0,,10571.0
31120,,9498.0,9498.0
31250,203.0,,203.0
31252,,65.0,65.0
31283,2836.0,,2836.0
31285,,2999.0,2999.0
31313,150.0,,150.0
31315,,171.0,171.0
31378,5728.0,,5728.0
31380,,5183.0,5183.0
31453,3309.0,,3309.0
31455,,3304.0,3304.0
31464,9410.0,,9410.0
31466,,9374.0,9374.0
31494,354.0,,354.0
31496,,216.0,216.0
31508,1660.0,,1660.0
31510,,1443.0,1443.0
31538,486.0,,486.0
31540,,332.0,332.0
31554,350.0,,350.0
31556,,183.0,183.0
31585,1514.0,,1514.0
31587,,1481.0,1481.0
31616,1129.0,,1129.0
31618,,844.0,844.0
31666,562.0,,562.0
31668,,416.0,416.0
31757,390.0,,390.0
31759,,240.0,240.0
31761,4738.0,,4738.0
31763,,4986.0,4986.0
31802,1695.0,,1695.0
31804,,1556.0,1556.0
31855,12474.0,,12474.0
31857,802.0,11565.0,6183.5
31859,,657.0,657.0
31963,469.0,,469.0
31965,,404.0,404.0
31988,3216.0,,3216.0
31990,,2771.0,2771.0
32010,4249.0,,4249.0
32012,,4180.0,4180.0
32040,6051.0,,6051.0
32042,,5885.0,5885.0
32053,261.0,,261.0
32055,,108.0,108.0
32083,8573.0,,8573.0
32085,,8067.0,8067.0
32102,2548.0,,2548.0
32104,,2517.0,2517.0
32311,525.0,,525.0
32313,,403.0,403.0
32318,3945.0,,3945.0
32320,,4023.0,4023.0
32370,735.0,,735.0
32372,,652.0,652.0
32469,1488.0,,1488.0
32471,,1474.0,1474.0
32574,305.0,,305.0
32576,,200.0,200.0
32594,8702.0,,8702.0
32596,,8206.0,8206.0
32682,11558.0,,11558.0
32684,,9993.0,9993.0
32730,198.0,,198.0
32732,,53.0,53.0
32742,17449.0,,17449.0
32744,,17068.0,17068.0
32762,587.0,,587.0
32764,,426.0,426.0
32955,265.0,,265.0
32957,,137.0,137.0
33019,15763.0,,15763.0
33021,,16586.0,16586.0
33123,2323.0,,2323.0
33125,,3184.0,3184.0
33143,209.0,,209.0
33145,,68.0,68.0
33322,568.0,,568.0
33324,,418.0,418.0
33370,1208.0,,1208.0
33372,,1082.0,1082.0
33380,360.0,,360.0
33382,,243.0,243.0
33427,5337.0,,5337.0
33429,,5023.0,5023.0
33560,10338.0,,10338.0
